# How often a word is written in English, per million words, for the twenty
# thousand commonest of them. Counts from Peter Norvig's count_1w.txt, which
# comes off the Google Web Trillion Word Corpus; turned into a rate here so
# that nothing has to divide by the size of a corpus it cannot see, and cut to
# words of three letters and up because nothing shorter is measured against it.
spiritual	33.752
hunting	33.718
diabetes	33.710
suit	33.701
shift	33.686
chip	33.685
res	33.662
sit	33.662
bodies	33.652
photographs	33.643
cutting	33.633
wow	33.630
simon	33.594
writers	33.585
marks	33.578
flexible	33.546
loved	33.529
favourites	33.519
mapping	33.513
numerous	33.505
relatively	33.486
birds	33.486
satisfaction	33.470
represents	33.467
char	33.452
indexed	33.450
pittsburgh	33.419
superior	33.408
preferred	33.395
saved	33.387
paying	33.363
cartoon	33.353
shots	33.345
intellectual	33.312
moore	33.302
granted	33.286
choices	33.245
carbon	33.244
spending	33.194
comfortable	33.191
magnetic	33.185
interaction	33.182
listening	33.177
effectively	33.170
registry	33.159
crisis	33.107
outlook	33.086
massive	33.079
denmark	33.078
employed	33.071
bright	33.065
treat	33.058
header	33.054
poverty	33.039
formed	33.037
piano	33.020
echo	33.004
que	32.963
grid	32.963
sheets	32.960
patrick	32.959
experimental	32.926
puerto	32.907
revolution	32.901
consolidation	32.882
displays	32.872
plasma	32.871
allowing	32.850
earnings	32.794
voip	32.790
mystery	32.782
landscape	32.768
dependent	32.750
mechanical	32.732
journey	32.708
delaware	32.691
bidding	32.686
consultants	32.676
risks	32.656
banner	32.647
applicant	32.643
charter	32.633
fig	32.631
barbara	32.626
cooperation	32.617
counties	32.610
acquisition	32.602
ports	32.598
implemented	32.585
directories	32.565
recognized	32.549
dreams	32.542
blogger	32.539
notification	32.511
licensing	32.467
stands	32.460
teach	32.442
occurred	32.432
textbooks	32.428
rapid	32.426
pull	32.411
hairy	32.409
diversity	32.389
cleveland	32.376
reverse	32.362
deposit	32.351
seminar	32.343
investments	32.332
latina	32.329
nasa	32.323
wheels	32.318
sexcam	32.316
specify	32.310
accessibility	32.310
dutch	32.308
sensitive	32.280
templates	32.280
formats	32.278
tab	32.269
depends	32.255
boots	32.253
holds	32.244
router	32.237
concrete	32.218
editing	32.209
poland	32.209
folder	32.207
womens	32.188
css	32.153
completion	32.147
upload	32.143
pulse	32.125
universities	32.109
technique	32.018
contractors	32.018
milfhunter	31.999
voting	31.970
courts	31.952
notices	31.932
subscriptions	31.931
calculate	31.911
detroit	31.884
alexander	31.883
broadcast	31.870
converted	31.862
metro	31.862
toshiba	31.858
anniversary	31.854
improvements	31.843
strip	31.815
specification	31.809
pearl	31.808
accident	31.796
nick	31.794
accessible	31.788
accessory	31.787
resident	31.779
plot	31.768
qty	31.761
possibly	31.749
airline	31.738
typically	31.733
representation	31.711
regard	31.703
pump	31.701
exists	31.691
arrangements	31.685
smooth	31.683
conferences	31.668
uniprotkb	31.665
beastiality	31.663
strike	31.662
consumption	31.661
birmingham	31.646
flashing	31.619
narrow	31.599
afternoon	31.566
threat	31.535
surveys	31.499
sitting	31.498
putting	31.489
consultant	31.486
controller	31.479
ownership	31.472
committees	31.451
penis	31.419
legislative	31.416
researchers	31.406
vietnam	31.402
trailer	31.393
anne	31.387
castle	31.383
gardens	31.379
missed	31.373
malaysia	31.359
unsubscribe	31.356
antique	31.337
labels	31.333
willing	31.318
bio	31.302
molecular	31.301
upskirt	31.301
acting	31.299
heads	31.287
stored	31.272
exam	31.231
logos	31.228
residence	31.223
attorneys	31.217
milfs	31.216
antiques	31.198
density	31.194
hundred	31.183
ryan	31.182
operators	31.167
strange	31.155
sustainable	31.138
philippines	31.134
statistical	31.128
beds	31.118
breasts	31.103
mention	31.101
innovation	31.085
pcs	31.083
employers	31.079
grey	31.077
parallel	31.069
honda	31.050
amended	31.031
operate	31.031
bills	31.029
bold	31.021
bathroom	31.006
stable	30.990
opera	30.989
definitions	30.974
von	30.971
doctors	30.967
lesson	30.914
cinema	30.911
asset	30.910
scan	30.900
elections	30.890
drinking	30.878
blowjobs	30.869
reaction	30.867
blank	30.862
enhanced	30.848
entitled	30.845
severe	30.840
generate	30.840
stainless	30.833
newspapers	30.810
hospitals	30.800
deluxe	30.751
humor	30.751
aged	30.704
monitors	30.702
exception	30.694
lived	30.692
duration	30.689
bulk	30.656
successfully	30.650
indonesia	30.623
pursuant	30.614
sci	30.601
fabric	30.593
edt	30.586
visits	30.585
primarily	30.580
tight	30.575
domains	30.574
capabilities	30.561
pmid	30.548
contrast	30.531
recommendation	30.522
flying	30.518
recruitment	30.506
sin	30.503
berlin	30.491
cute	30.457
organized	30.440
para	30.375
siemens	30.371
adoption	30.369
improving	30.361
expensive	30.334
meant	30.322
capture	30.305
pounds	30.304
buffalo	30.280
organisations	30.269
plane	30.265
explained	30.255
seed	30.246
programmes	30.240
desire	30.237
expertise	30.234
mechanism	30.217
camping	30.215
jewellery	30.204
meets	30.198
welfare	30.190
peer	30.188
caught	30.180
eventually	30.150
marked	30.136
driven	30.136
measured	30.132
medline	30.125
bottle	30.124
agreements	30.111
considering	30.094
innovative	30.078
marshall	30.069
massage	30.069
rubber	30.069
conclusion	30.046
closing	30.023
tampa	30.018
thousand	30.018
meat	30.015
legend	30.011
grace	29.997
susan	29.992
ing	29.990
adams	29.960
python	29.944
monster	29.934
alex	29.933
bang	29.920
villa	29.905
bone	29.894
columns	29.890
disorders	29.886
bugs	29.880
collaboration	29.870
hamilton	29.863
detection	29.857
ftp	29.857
cookies	29.847
inner	29.844
formation	29.838
tutorial	29.809
med	29.808
engineers	29.798
entity	29.786
cruises	29.785
gate	29.758
holder	29.739
proposals	29.737
moderator	29.736
tutorials	29.720
settlement	29.715
portugal	29.703
lawrence	29.685
roman	29.639
duties	29.638
valuable	29.638
erotic	29.624
tone	29.581
collectables	29.557
ethics	29.556
forever	29.555
dragon	29.547
busy	29.546
captain	29.538
fantastic	29.537
imagine	29.526
brings	29.525
heating	29.523
leg	29.512
neck	29.509
wing	29.497
governments	29.496
purchasing	29.481
scripts	29.477
abc	29.450
stereo	29.448
appointed	29.441
taste	29.435
dealing	29.422
commit	29.413
tiny	29.413
operational	29.405
rail	29.405
airlines	29.404
liberal	29.404
livecam	29.401
jay	29.391
trips	29.370
gap	29.364
sides	29.363
tube	29.362
turns	29.351
corresponding	29.348
descriptions	29.343
cache	29.332
belt	29.326
jacket	29.324
determination	29.310
animation	29.279
oracle	29.270
matthew	29.232
lease	29.213
productions	29.205
aviation	29.203
hobbies	29.202
proud	29.190
excess	29.160
disaster	29.145
console	29.112
commands	29.109
telecommunications	29.089
instructor	29.074
giant	29.074
achieved	29.052
injuries	29.042
shipped	29.041
bestiality	29.028
seats	29.026
approaches	29.023
biz	29.021
alarm	29.007
voltage	29.000
anthony	29.000
nintendo	28.995
usual	28.982
loading	28.975
stamps	28.967
appeared	28.965
franklin	28.964
angle	28.933
rob	28.933
vinyl	28.922
highlights	28.906
mining	28.898
designers	28.890
melbourne	28.887
ongoing	28.877
worst	28.864
imaging	28.838
betting	28.836
scientists	28.829
liberty	28.814
wyoming	28.809
blackjack	28.801
argentina	28.797
era	28.787
convert	28.781
possibility	28.780
analyst	28.766
commissioner	28.764
dangerous	28.752
garage	28.746
exciting	28.736
reliability	28.734
thongs	28.697
gcc	28.688
unfortunately	28.674
respectively	28.641
volunteers	28.633
attachment	28.612
ringtone	28.603
finland	28.585
morgan	28.576
derived	28.573
pleasure	28.562
honor	28.544
asp	28.541
oriented	28.541
eagle	28.540
desktops	28.536
pants	28.522
columbus	28.519
nurse	28.518
prayer	28.502
appointment	28.500
workshops	28.497
hurricane	28.492
quiet	28.475
luck	28.454
postage	28.450
producer	28.447
represented	28.432
mortgages	28.421
dial	28.420
responsibilities	28.408
cheese	28.403
comic	28.388
carefully	28.354
jet	28.351
productivity	28.344
investors	28.338
crown	28.312
par	28.305
underground	28.297
diagnosis	28.291
maker	28.286
crack	28.283
principle	28.282
picks	28.273
vacations	28.266
gang	28.251
semester	28.243
calculated	28.241
cumshot	28.221
fetish	28.219
applies	28.200
casinos	28.192
appearance	28.182
smoke	28.170
apache	28.146
filters	28.126
incorporated	28.112
craft	28.103
cake	28.101
notebooks	28.090
apart	28.068
fellow	28.051
blind	28.031
lounge	28.010
mad	28.002
algorithm	27.979
semi	27.971
coins	27.970
andy	27.966
gross	27.954
strongly	27.941
cafe	27.941
valentine	27.926
hilton	27.916
ken	27.916
proteins	27.893
horror	27.890
exp	27.876
familiar	27.869
capable	27.852
douglas	27.850
debian	27.846
till	27.846
involving	27.845
pen	27.836
investing	27.836
christopher	27.816
admission	27.812
epson	27.791
shoe	27.787
elected	27.767
carrying	27.763
victory	27.763
sand	27.762
madison	27.751
terrorism	27.749
joy	27.746
editions	27.733
cpu	27.723
mainly	27.710
ethnic	27.708
ran	27.701
parliament	27.699
actor	27.686
finds	27.683
seal	27.671
situations	27.666
fifth	27.639
allocated	27.624
citizen	27.623
vertical	27.596
corrections	27.590
structural	27.590
municipal	27.560
describes	27.555
prize	27.553
occurs	27.546
jon	27.543
absolute	27.543
disabilities	27.543
consists	27.541
anytime	27.532
substance	27.523
prohibited	27.521
addressed	27.512
lies	27.512
pipe	27.508
soldiers	27.504
guardian	27.491
lecture	27.488
simulation	27.485
layout	27.476
initiatives	27.456
ill	27.450
concentration	27.435
classics	27.431
lbs	27.423
lay	27.414
interpretation	27.384
horses	27.384
lol	27.381
dirty	27.378
deck	27.360
wayne	27.358
donate	27.356
taught	27.345
bankruptcy	27.333
worker	27.329
optimization	27.321
alive	27.315
temple	27.294
substances	27.287
prove	27.285
discovered	27.284
wings	27.281
breaks	27.278
genetic	27.268
restrictions	27.263
participating	27.239
waters	27.239
promise	27.238
thin	27.218
exhibition	27.218
prefer	27.215
ridge	27.194
cabinet	27.187
modem	27.179
harris	27.167
mph	27.163
bringing	27.155
sick	27.146
dose	27.136
evaluate	27.133
tiffany	27.117
tropical	27.111
collect	27.109
bet	27.108
composition	27.105
toyota	27.099
streets	27.097
nationwide	27.091
vector	27.077
definitely	27.073
shaved	27.058
turning	27.048
buffer	27.042
purple	27.042
existence	27.041
commentary	27.041
larry	27.036
limousines	27.028
developments	27.019
def	27.015
immigration	27.000
destinations	26.997
lets	26.996
mutual	26.986
pipeline	26.983
necessarily	26.980
syntax	26.940
attribute	26.931
prison	26.928
skill	26.925
chairs	26.921
everyday	26.899
apparently	26.892
surrounding	26.865
mountains	26.850
moves	26.846
popularity	26.841
inquiry	26.837
ethernet	26.837
checked	26.801
exhibit	26.791
throw	26.783
trend	26.775
sierra	26.767
visible	26.766
cats	26.755
desert	26.751
postposted	26.734
oldest	26.725
rhode	26.725
nba	26.720
busty	26.705
coordinator	26.700
obviously	26.699
mercury	26.691
steven	26.690
handbook	26.674
greg	26.663
navigate	26.659
worse	26.657
summit	26.656
victims	26.648
epa	26.635
spaces	26.627
fundamental	26.601
burning	26.589
escape	26.579
coupons	26.572
somewhat	26.561
receiver	26.555
substantial	26.555
progressive	26.547
cialis	26.543
boats	26.526
glance	26.473
scottish	26.468
championship	26.456
arcade	26.439
richmond	26.435
sacramento	26.434
impossible	26.432
ron	26.431
russell	26.416
tells	26.414
obvious	26.412
fiber	26.407
depression	26.402
graph	26.400
covering	26.397
platinum	26.353
judgment	26.346
bedrooms	26.343
talks	26.328
filing	26.321
foster	26.318
modeling	26.312
passing	26.299
awarded	26.288
testimonials	26.283
trials	26.277
tissue	26.267
memorabilia	26.251
clinton	26.247
masters	26.243
bonds	26.238
cartridge	26.200
alberta	26.198
explanation	26.181
folk	26.178
org	26.172
commons	26.164
cincinnati	26.164
subsection	26.156
fraud	26.149
electricity	26.147
permitted	26.139
spectrum	26.136
arrival	26.135
okay	26.131
pottery	26.120
emphasis	26.118
roger	26.106
aspect	26.102
workplace	26.101
awesome	26.100
mexican	26.096
confirmed	26.075
counts	26.065
priced	26.060
wallpapers	26.032
hist	26.027
crash	26.019
lift	26.001
desired	25.987
inter	25.963
closer	25.926
assumes	25.903
heights	25.890
shadow	25.882
riding	25.864
infection	25.860
firefox	25.854
lisa	25.851
expense	25.834
grove	25.827
eligibility	25.825
venture	25.825
clinic	25.824
korean	25.818
healing	25.800
princess	25.800
mall	25.799
entering	25.789
packet	25.778
spray	25.757
studios	25.750
involvement	25.744
dad	25.736
buttons	25.727
placement	25.716
observations	25.706
vbulletin	25.687
funded	25.680
thompson	25.677
winners	25.674
extend	25.668
roads	25.664
subsequent	25.663
pat	25.654
dublin	25.651
rolling	25.651
fell	25.648
motorcycle	25.643
yard	25.633
disclosure	25.629
establishment	25.625
memories	25.611
nelson	25.608
arrived	25.602
creates	25.593
faces	25.591
tourist	25.584
cocks	25.579
mayor	25.557
murder	25.557
sean	25.551
adequate	25.546
senator	25.544
yield	25.543
presentations	25.537
grades	25.528
cartoons	25.514
pour	25.509
digest	25.499
reg	25.498
lodging	25.498
tion	25.495
dust	25.493
hence	25.492
wiki	25.490
entirely	25.489
replaced	25.484
radar	25.475
rescue	25.468
undergraduate	25.463
losses	25.459
combat	25.457
reducing	25.442
stopped	25.431
occupation	25.429
lakes	25.415
butt	25.408
donations	25.395
associations	25.391
citysearch	25.387
closely	25.381
radiation	25.374
diary	25.373
seriously	25.362
kings	25.359
shooting	25.321
kent	25.314
adds	25.306
nsw	25.304
ear	25.289
flags	25.285
pci	25.275
baker	25.271
launched	25.270
elsewhere	25.255
pollution	25.255
conservative	25.253
guestbook	25.252
shock	25.250
effectiveness	25.231
walls	25.229
abroad	25.228
ebony	25.218
tie	25.217
ward	25.213
drawn	25.211
arthur	25.208
ian	25.187
visited	25.183
roof	25.181
walker	25.179
demonstrate	25.177
atmosphere	25.170
suggests	25.169
kiss	25.149
beast	25.144
operated	25.134
experiment	25.133
targets	25.122
overseas	25.119
purchases	25.112
dodge	25.111
counsel	25.109
federation	25.105
pizza	25.103
invited	25.093
yards	25.051
assignment	25.033
chemicals	25.011
gordon	24.993
mod	24.992
farmers	24.989
queries	24.981
bmw	24.979
rush	24.968
ukraine	24.965
absence	24.964
nearest	24.957
cluster	24.949
vendors	24.943
mpeg	24.936
whereas	24.932
yoga	24.928
serves	24.921
woods	24.906
surprise	24.900
lamp	24.898
rico	24.898
partial	24.896
shoppers	24.896
phil	24.888
everybody	24.884
couples	24.877
nashville	24.877
ranking	24.866
jokes	24.864
cst	24.860
http	24.843
ceo	24.842
simpson	24.840
twiki	24.827
sublime	24.821
counseling	24.812
palace	24.812
acceptable	24.809
satisfied	24.807
glad	24.799
wins	24.798
measurements	24.776
verify	24.763
globe	24.748
trusted	24.747
copper	24.729
milwaukee	24.723
rack	24.712
medication	24.707
warehouse	24.706
shareware	24.699
rep	24.682
dicke	24.680
kerry	24.680
receipt	24.677
supposed	24.651
ordinary	24.645
nobody	24.638
ghost	24.638
violation	24.600
configure	24.589
stability	24.585
mit	24.575
applying	24.553
southwest	24.549
boss	24.547
pride	24.532
institutional	24.526
expectations	24.524
independence	24.505
knowing	24.503
reporter	24.485
metabolism	24.471
keith	24.469
champion	24.466
cloudy	24.457
linda	24.452
ross	24.442
personally	24.439
chile	24.438
anna	24.437
plenty	24.425
solo	24.417
sentence	24.416
throat	24.406
ignore	24.406
maria	24.396
uniform	24.391
excellence	24.370
wealth	24.358
tall	24.355
somewhere	24.345
vacuum	24.342
dancing	24.333
attributes	24.315
recognize	24.315
brass	24.312
writes	24.275
plaza	24.271
pdas	24.259
outcomes	24.256
survival	24.245
quest	24.244
publish	24.239
sri	24.234
screening	24.228
toe	24.227
thumbnail	24.221
trans	24.219
jonathan	24.205
whenever	24.203
nova	24.198
lifetime	24.195
api	24.189
pioneer	24.188
booty	24.177
forgotten	24.169
acrobat	24.168
plates	24.162
acres	24.160
venue	24.151
athletic	24.133
thermal	24.122
essays	24.117
behaviour	24.103
vital	24.088
telling	24.078
fairly	24.067
coastal	24.066
config	24.063
charity	24.045
intelligent	24.036
edinburgh	24.034
excel	24.031
modes	24.028
obligation	24.013
campbell	24.012
wake	24.009
stupid	24.006
harbor	24.005
hungary	23.998
traveler	23.990
urw	23.988
segment	23.978
realize	23.972
regardless	23.969
lan	23.951
enemy	23.948
puzzle	23.947
rising	23.939
aluminum	23.936
wells	23.930
wishlist	23.925
opens	23.924
insight	23.924
sms	23.918
shit	23.904
restricted	23.901
republican	23.900
secrets	23.898
lucky	23.896
latter	23.879
merchants	23.862
thick	23.856
trailers	23.855
repeat	23.847
syndrome	23.845
philips	23.844
attendance	23.843
penalty	23.836
drum	23.831
glasses	23.821
enables	23.814
nec	23.808
iraqi	23.803
builder	23.793
vista	23.789
jessica	23.780
chips	23.775
terry	23.774
flood	23.769
foto	23.768
ease	23.761
arguments	23.756
amsterdam	23.753
orgy	23.750
arena	23.748
adventures	23.747
pupils	23.722
stewart	23.722
announcement	23.722
tabs	23.721
outcome	23.705
appreciate	23.700
expanded	23.690
casual	23.690
grown	23.688
polish	23.682
lovely	23.675
extras	23.675
centres	23.653
jerry	23.648
clause	23.646
smile	23.623
lands	23.619
troops	23.599
indoor	23.587
bulgaria	23.581
armed	23.578
broker	23.576
charger	23.570
regularly	23.567
believed	23.552
pine	23.537
cooling	23.536
tend	23.534
gulf	23.515
rick	23.502
trucks	23.480
mechanisms	23.474
divorce	23.470
laura	23.467
shopper	23.461
tokyo	23.453
partly	23.448
nikon	23.447
customize	23.436
tradition	23.419
candy	23.417
pills	23.408
tiger	23.402
donald	23.399
folks	23.398
sensor	23.395
exposed	23.390
telecom	23.388
hunt	23.384
angels	23.375
deputy	23.375
indicators	23.359
sealed	23.352
thai	23.339
emissions	23.326
physicians	23.325
loaded	23.318
fred	23.300
complaint	23.300
scenes	23.280
experiments	23.278
balls	23.267
afghanistan	23.253
boost	23.252
spanking	23.249
scholarship	23.240
governance	23.233
mill	23.224
founded	23.221
supplements	23.220
chronic	23.210
icons	23.209
tranny	23.202
moral	23.198
den	23.194
catering	23.189
aud	23.186
finger	23.173
keeps	23.166
pound	23.159
locate	23.153
camcorder	23.140
trained	23.138
burn	23.129
implementing	23.104
roses	23.098
labs	23.094
ourselves	23.094
bread	23.082
tobacco	23.080
wooden	23.064
motors	23.063
tough	23.058
roberts	23.046
incident	23.045
gonna	23.026
dynamics	23.013
lie	23.011
crm	23.011
conversation	23.000
decrease	22.995
cumshots	22.992
chest	22.982
pension	22.981
billy	22.980
revenues	22.969
emerging	22.961
worship	22.959
bukkake	22.953
capability	22.939
craig	22.922
herself	22.919
producing	22.907
churches	22.898
precision	22.896
damages	22.892
reserves	22.881
contributed	22.878
solve	22.873
shorts	22.863
reproduction	22.858
minority	22.847
diverse	22.839
amp	22.821
ingredients	22.815
johnny	22.793
sole	22.787
franchise	22.778
recorder	22.774
complaints	22.764
facing	22.759
nancy	22.752
promotions	22.747
tones	22.739
passion	22.734
rehabilitation	22.734
maintaining	22.721
sight	22.717
laid	22.715
clay	22.712
defence	22.710
patches	22.706
weak	22.696
refund	22.684
usc	22.683
towns	22.678
environments	22.668
trembl	22.659
divided	22.654
blvd	22.645
reception	22.644
amd	22.636
wise	22.614
emails	22.597
cyprus	22.590
odds	22.585
correctly	22.583
insider	22.573
seminars	22.568
consequences	22.558
makers	22.554
hearts	22.550
geography	22.544
appearing	22.537
integrity	22.524
worry	22.518
discrimination	22.509
eve	22.507
carter	22.505
legacy	22.485
marc	22.474
pleased	22.471
danger	22.456
vitamin	22.452
widely	22.440
processed	22.432
phrase	22.431
genuine	22.430
raising	22.428
implications	22.424
functionality	22.423
paradise	22.422
hybrid	22.401
reads	22.400
roles	22.396
intermediate	22.380
emotional	22.378
sons	22.377
leaf	22.375
pad	22.375
glory	22.374
platforms	22.373
bigger	22.363
billing	22.362
diesel	22.356
versus	22.355
combine	22.341
overnight	22.338
geographic	22.336
exceed	22.335
rod	22.316
saudi	22.314
fault	22.296
cuba	22.293
hrs	22.292
preliminary	22.286
districts	22.285
introduce	22.282
silk	22.273
promotional	22.248
kate	22.234
chevrolet	22.230
babies	22.223
karen	22.219
compiled	22.218
romantic	22.199
revealed	22.176
specialists	22.176
generator	22.175
albert	22.173
examine	22.156
jimmy	22.155
graham	22.149
suspension	22.147
bristol	22.142
margaret	22.140
compaq	22.130
sad	22.121
correction	22.121
wolf	22.108
slowly	22.105
authentication	22.101
communicate	22.092
rugby	22.091
supplement	22.084
showtimes	22.068
cal	22.049
portions	22.042
infant	22.036
promoting	22.030
sectors	22.017
samuel	22.016
fluid	22.008
grounds	22.008
fits	22.006
kick	22.005
regards	22.002
meal	21.998
hurt	21.996
machinery	21.995
bandwidth	21.994
unlike	21.992
equation	21.991
baskets	21.991
probability	21.983
pot	21.981
dimension	21.978
wright	21.977
img	21.973
barry	21.971
proven	21.970
schedules	21.964
admissions	21.947
cached	21.914
warren	21.913
slip	21.910
studied	21.904
reviewer	21.900
involves	21.897
quarterly	21.894
rpm	21.887
profits	21.887
devil	21.882
grass	21.881
comply	21.880
marie	21.870
florist	21.867
illustrated	21.863
cherry	21.859
continental	21.857
alternate	21.844
deutsch	21.843
achievement	21.842
limitations	21.840
kenya	21.832
webcam	21.824
cuts	21.819
funeral	21.811
nutten	21.810
earrings	21.802
enjoyed	21.797
automated	21.793
chapters	21.789
pee	21.784
charlie	21.783
quebec	21.777
nipples	21.773
passenger	21.772
convenient	21.766
dennis	21.766
mars	21.752
francis	21.750
tvs	21.735
sized	21.723
manga	21.720
noticed	21.719
socket	21.714
silent	21.710
literary	21.709
egg	21.707
mhz	21.701
signals	21.697
caps	21.693
orientation	21.680
pill	21.678
theft	21.670
childhood	21.662
swing	21.653
symbols	21.650
lat	21.650
meta	21.647
humans	21.643
analog	21.640
facial	21.631
choosing	21.624
talent	21.615
dated	21.607
flexibility	21.594
seeker	21.588
wisdom	21.588
shoot	21.587
boundary	21.586
mint	21.585
packard	21.580
offset	21.577
payday	21.564
philip	21.550
elite	21.550
spin	21.546
holders	21.535
believes	21.532
swedish	21.531
poems	21.530
deadline	21.530
jurisdiction	21.522
robot	21.520
displaying	21.510
witness	21.498
collins	21.490
equipped	21.485
stages	21.480
encouraged	21.480
sur	21.479
winds	21.472
powder	21.471
broadway	21.459
acquired	21.457
assess	21.448
wash	21.446
cartridges	21.444
stones	21.444
entrance	21.441
gnome	21.441
roots	21.440
declaration	21.440
losing	21.436
attempts	21.436
gadgets	21.432
noble	21.432
glasgow	21.419
automation	21.411
impacts	21.400
rev	21.382
gospel	21.378
advantages	21.372
shore	21.370
loves	21.367
induced	21.367
knight	21.363
preparing	21.351
loose	21.350
aims	21.349
recipient	21.348
linking	21.348
extensions	21.343
appeals	21.340
earned	21.322
illness	21.321
islamic	21.321
athletics	21.313
southeast	21.290
ieee	21.289
alternatives	21.276
pending	21.270
parker	21.270
determining	21.267
lebanon	21.260
corp	21.256
personalized	21.247
kennedy	21.245
conditioning	21.239
teenage	21.235
soap	21.229
triple	21.218
cooper	21.214
nyc	21.213
vincent	21.200
jam	21.200
secured	21.191
unusual	21.186
answered	21.181
partnerships	21.175
destruction	21.175
slots	21.173
increasingly	21.156
migration	21.156
disorder	21.149
routine	21.147
toolbar	21.146
basically	21.132
rocks	21.131
conventional	21.129
titans	21.099
applicants	21.098
wearing	21.087
axis	21.084
sought	21.082
genes	21.079
mounted	21.070
habitat	21.065
firewall	21.062
median	21.058
guns	21.056
scanner	21.043
herein	21.037
occupational	21.030
animated	21.025
horny	21.023
judicial	21.023
rio	21.020
adjustment	20.988
hero	20.988
integer	20.987
treatments	20.984
bachelor	20.974
attitude	20.967
camcorders	20.961
engaged	20.957
falling	20.955
basics	20.942
montreal	20.931
carpet	20.930
struct	20.901
lenses	20.895
binary	20.892
genetics	20.889
attended	20.888
difficulty	20.884
punk	20.884
collective	20.875
coalition	20.870
dropped	20.856
enrollment	20.835
duke	20.829
walter	20.827
pace	20.825
besides	20.823
wage	20.817
producers	20.816
collector	20.801
arc	20.794
hosts	20.793
interfaces	20.785
advertisers	20.784
moments	20.781
atlas	20.780
strings	20.780
dawn	20.777
representing	20.777
observation	20.774
feels	20.765
torture	20.760
carl	20.759
deleted	20.757
coat	20.756
mitchell	20.756
mrs	20.755
rica	20.754
restoration	20.748
convenience	20.747
returning	20.739
ralph	20.728
opposition	20.715
container	20.713
defendant	20.692
warner	20.686
confirmation	20.672
app	20.670
embedded	20.669
inkjet	20.669
supervisor	20.667
wizard	20.662
corps	20.659
actors	20.659
liver	20.641
peripherals	20.638
liable	20.620
brochure	20.615
morris	20.611
bestsellers	20.611
petition	20.609
eminem	20.608
recall	20.605
antenna	20.601
picked	20.599
assumed	20.596
departure	20.593
minneapolis	20.593
belief	20.588
killing	20.585
bikini	20.583
memphis	20.579
shoulder	20.574
decor	20.572
lookup	20.567
texts	20.567
harvard	20.556
brokers	20.532
roy	20.531
ion	20.530
diameter	20.505
ottawa	20.490
doll	20.485
podcast	20.473
tit	20.466
seasons	20.464
peru	20.460
interactions	20.456
refine	20.450
bidder	20.444
singer	20.440
evans	20.440
herald	20.439
literacy	20.431
fails	20.430
aging	20.428
nike	20.420
intervention	20.415
pissing	20.413
fed	20.413
plugin	20.411
attraction	20.401
diving	20.400
invite	20.395
modification	20.395
alice	20.394
latinas	20.384
suppose	20.372
customized	20.370
reed	20.365
involve	20.363
moderate	20.362
terror	20.362
younger	20.355
thirty	20.352
mice	20.349
opposite	20.345
understood	20.340
rapidly	20.334
dealtime	20.327
ban	20.302
temp	20.299
intro	20.299
mercedes	20.295
zus	20.294
assurance	20.283
fisting	20.280
clerk	20.275
happening	20.269
vast	20.262
mills	20.252
outline	20.251
amendments	20.237
tramadol	20.232
holland	20.230
receives	20.230
jeans	20.228
metropolitan	20.227
compilation	20.225
verification	20.217
fonts	20.208
ent	20.186
odd	20.186
wrap	20.186
refers	20.181
mood	20.180
favor	20.179
veterans	20.179
quiz	20.177
sigma	20.173
attractive	20.162
xhtml	20.160
occasion	20.157
recordings	20.156
jefferson	20.151
victim	20.140
demands	20.138
sleeping	20.133
careful	20.126
ext	20.116
beam	20.111
gardening	20.104
obligations	20.099
arrive	20.085
orchestra	20.078
sunset	20.068
tracked	20.066
moreover	20.060
minimal	20.043
polyphonic	20.030
lottery	20.024
tops	20.015
framed	20.014
aside	20.010
outsourcing	20.006
licence	19.999
adjustable	19.992
allocation	19.990
michelle	19.983
essay	19.979
discipline	19.953
amy	19.953
demonstrated	19.930
dialogue	19.928
identifying	19.925
alphabetical	19.924
camps	19.914
declared	19.907
dispatched	19.897
aaron	19.892
handheld	19.890
trace	19.889
disposal	19.882
shut	19.875
florists	19.867
packs	19.865
installing	19.853
switches	19.850
romania	19.847
voluntary	19.845
ncaa	19.845
thou	19.841
consult	19.836
phd	19.835
greatly	19.833
blogging	19.826
mask	19.817
cycling	19.816
midnight	19.809
commonly	19.789
photographer	19.788
inform	19.788
turkish	19.772
coal	19.767
cry	19.766
messaging	19.764
pentium	19.749
quantum	19.743
murray	19.736
intent	19.718
zoo	19.706
largely	19.702
pleasant	19.702
announce	19.695
constructed	19.692
additions	19.689
requiring	19.686
spoke	19.686
aka	19.673
arrow	19.661
engagement	19.660
sampling	19.653
rough	19.651
weird	19.650
tee	19.622
refinance	19.617
lion	19.608
inspired	19.607
holes	19.603
weddings	19.603
blade	19.601
suddenly	19.593
oxygen	19.592
cookie	19.583
meals	19.581
canyon	19.580
goto	19.560
meters	19.559
merely	19.541
calendars	19.534
arrangement	19.531
conclusions	19.528
passes	19.527
bibliography	19.526
pointer	19.512
compatibility	19.498
stretch	19.492
durham	19.491
furthermore	19.489
permits	19.474
cooperative	19.474
muslim	19.471
neil	19.463
sleeve	19.460
netscape	19.457
cleaner	19.456
cricket	19.455
beef	19.454
feeding	19.454
stroke	19.452
township	19.445
rankings	19.440
measuring	19.438
cad	19.437
hats	19.435
robin	19.424
robinson	19.423
jacksonville	19.416
strap	19.409
